13.601	3.195	0.98	0.98	31.95	NAN	
13.701	3.195	0.98	0.98	31.95	NAN	
13.801	3.195	0.99	0.99	31.95	NAN	
13.901	3.195	0.98	0.98	31.95	NAN	
14.001	3.195	0.975	0.975	31.95	NAN	
14.101	3.195	0.975	0.975	31.95	NAN	
14.201	3.195	0.955	0.955	31.95	NAN	
14.301	3.195	0.965	0.965	31.95	NAN	
14.401	3.195	0.96	0.96	31.95	NAN	
14.501	3.195	0.96	0.96	31.95	NAN	
14.601	3.195	0.965	0.965	31.95	NAN	
14.701	3.195	0.965	0.965	31.95	NAN	
14.801	3.195	0.96	0.96	31.95	NAN	
14.901	3.195	0.97	0.97	31.95	NAN	
